FileName,Nodes,Relationships,Time Elapsed
CleanWikiDump_part417.json,4115765,17732019,530.4637537002563
CleanWikiDump_part405.json,4145258,17964839,538.4367988109589
CleanWikiDump_part381.json,4174089,18195386,546.1288011074066
CleanWikiDump_part097.json,4215844,18433458,554.2120363712311
CleanWikiDump_part244.json,4253374,18670415,561.7079403400421
CleanWikiDump_part392.json,4280767,18899232,569.0041887760162
CleanWikiDump_part371.json,4313630,19132874,576.7014603614807
CleanWikiDump_part350.json,4353792,19364941,584.3158144950867
CleanWikiDump_part398.json,4386070,19594921,592.2754075527191
CleanWikiDump_part388.json,4415706,19827579,600.0270268917084
CleanWikiDump_part372.json,4446013,20062518,608.1115186214447
CleanWikiDump_part240.json,4488196,20300174,616.0025815963745
CleanWikiDump_part328.json,4519864,20538815,624.2819786071777
CleanWikiDump_part370.json,4550636,20772161,632.3054831027985
CleanWikiDump_part246.json,4588190,21012278,640.5032923221588
CleanWikiDump_part322.json,4620194,21250679,649.1956560611725
CleanWikiDump_part358.json,4650970,21490150,657.5824539661407
CleanWikiDump_part129.json,4689961,21733395,666.9823293685913
CleanWikiDump_part418.json,4725954,21971268,675.3316264152527
CleanWikiDump_part326.json,4761802,22211111,683.5390944480896
CleanWikiDump_part331.json,4796686,22452031,692.4801397323608
CleanWikiDump_part424.json,4835493,22689906,700.7903935909271
CleanWikiDump_part325.json,4864941,22929700,709.2826762199402
CleanWikiDump_part422.json,4893079,23168121,718.3920855522156
CleanWikiDump_part149.json,4929461,23412737,727.0667233467102
CleanWikiDump_part191.json,4969928,23652183,735.4316313266754
CleanWikiDump_part290.json,5001499,23899021,744.5034391880035
CleanWikiDump_part408.json,5028635,24139022,753.1730723381042
CleanWikiDump_part303.json,5058510,24379838,762.153608083725
CleanWikiDump_part336.json,5087294,24625453,771.001891374588
CleanWikiDump_part347.json,5113578,24868082,779.9747455120087
CleanWikiDump_part339.json,5146373,25112890,789.106035232544
CleanWikiDump_part356.json,5172712,25357018,797.8515391349792
CleanWikiDump_part387.json,5197856,25598712,807.5311396121979
CleanWikiDump_part344.json,5228441,25844724,816.5955936908722
CleanWikiDump_part374.json,5254769,26088685,825.6527757644653
CleanWikiDump_part332.json,5281210,26334161,834.8249502182007
CleanWikiDump_part333.json,5307879,26580091,844.175127029419
CleanWikiDump_part368.json,5333220,26823572,853.2131450176239
CleanWikiDump_part318.json,5358965,27062225,861.8904993534088
CleanWikiDump_part348.json,5388093,27308961,871.3962163925171
CleanWikiDump_part199.json,5421259,27556913,880.2631707191467
CleanWikiDump_part327.json,5448162,27802260,889.6976790428162
CleanWikiDump_part375.json,5475358,28050439,899.0547022819519
CleanWikiDump_part204.json,5513819,28303187,908.5691533088684
CleanWikiDump_part386.json,5543356,28554734,918.2761254310608
CleanWikiDump_part218.json,5578747,28806813,927.5174760818481
CleanWikiDump_part242.json,5612828,29063084,955.2577712535858
CleanWikiDump_part208.json,5648750,29316206,966.273375749588
CleanWikiDump_part112.json,5679756,29571254,976.0172863006592
CleanWikiDump_part407.json,5716857,29818883,986.2085726261139
CleanWikiDump_part247.json,5747794,30074455,996.3703784942627
CleanWikiDump_part172.json,5785542,30338044,1005.3158438205719
CleanWikiDump_part275.json,5816188,30593320,1015.2085235118866
CleanWikiDump_part222.json,5850517,30849814,1028.135080575943
CleanWikiDump_part353.json,5895716,31100364,1037.8168239593506
CleanWikiDump_part380.json,5919936,31350978,1047.9481394290924
CleanWikiDump_part359.json,5944568,31604818,1057.9523079395294
CleanWikiDump_part345.json,5970225,31857350,1068.32932138443
CleanWikiDump_part294.json,5998139,32111051,1078.2237792015076
CleanWikiDump_part269.json,6029538,32370335,1088.983271598816
CleanWikiDump_part423.json,6055197,32622370,1099.1935319900513
CleanWikiDump_part382.json,6079480,32870821,1109.1684205532074
CleanWikiDump_part101.json,6122389,33134280,1119.3096687793732
CleanWikiDump_part287.json,6149908,33390738,1130.8529222011566
CleanWikiDump_part231.json,6179394,33645202,1140.792057275772
CleanWikiDump_part286.json,6206648,33902974,1151.3186340332031
CleanWikiDump_part383.json,6228536,34151798,1160.8458144664764
CleanWikiDump_part255.json,6259223,34411455,1170.8990271091461
CleanWikiDump_part292.json,6290293,34670262,1181.133416891098
CleanWikiDump_part400.json,6313188,34923470,1191.387588262558
CleanWikiDump_part324.json,6337852,35180256,1201.7732656002045
CleanWikiDump_part319.json,6362203,35429850,1211.7233929634094
CleanWikiDump_part300.json,6387399,35686764,1222.859519958496
CleanWikiDump_part335.json,6410883,35945205,1235.267144203186
CleanWikiDump_part362.json,6433493,36203986,1247.9697842597961
CleanWikiDump_part369.json,6460591,36458103,1259.9667236804962
CleanWikiDump_part334.json,6484673,36719069,1272.982435464859
CleanWikiDump_part352.json,6513940,36977984,1283.2356300354004
CleanWikiDump_part346.json,6534417,37235583,1294.4154427051544
CleanWikiDump_part293.json,6563751,37493973,1304.7781484127045
CleanWikiDump_part357.json,6588521,37755219,1315.4532837867737
CleanWikiDump_part237.json,6619278,38018409,1327.010113954544
CleanWikiDump_part320.json,6643844,38275876,1337.6274087429047
CleanWikiDump_part379.json,6666742,38535018,1348.57342171669
CleanWikiDump_part243.json,6696018,38799183,1359.1537103652954
CleanWikiDump_part143.json,6728645,39064192,1370.6381573677063
CleanWikiDump_part177.json,6756317,39329087,1381.3673014640808
CleanWikiDump_part291.json,6783465,39594064,1392.3589403629303
CleanWikiDump_part272.json,6814764,39859836,1403.2977085113525
CleanWikiDump_part288.json,6841351,40125860,1414.4695935249329
CleanWikiDump_part409.json,6863812,40386566,1425.919991493225
CleanWikiDump_part349.json,6892815,40649675,1436.9973545074463
CleanWikiDump_part295.json,6920573,40915308,1448.4443898200989
CleanWikiDump_part236.json,6948726,41184552,1460.536812543869
CleanWikiDump_part206.json,6980066,41453006,1471.5518450737
CleanWikiDump_part254.json,7009063,41718780,1482.8536970615387
CleanWikiDump_part360.json,7030340,41982894,1494.7409482002258
CleanWikiDump_part361.json,7051913,42250376,1506.0215260982513
CleanWikiDump_part298.json,7076938,42516686,1518.0251939296722
CleanWikiDump_part241.json,7104242,42785978,1529.8427183628082
CleanWikiDump_part406.json,7132261,43051862,1541.5395045280457
CleanWikiDump_part280.json,7170765,43324990,1553.8636190891266
CleanWikiDump_part351.json,7209706,43594544,1564.805986404419
CleanWikiDump_part207.json,7239421,43866210,1578.278739452362
CleanWikiDump_part304.json,7266374,44133742,1592.7950370311737
CleanWikiDump_part234.json,7293430,44407216,1607.2965142726898
CleanWikiDump_part296.json,7318327,44676757,1621.4744453430176
CleanWikiDump_part233.json,7346475,44947535,1637.5881578922272
CleanWikiDump_part228.json,7372719,45218944,1652.5073552131653
CleanWikiDump_part301.json,7395032,45488672,1667.0699512958527
CleanWikiDump_part226.json,7421456,45765951,1682.7089943885803
CleanWikiDump_part297.json,7445289,46043758,1699.9916687011719
CleanWikiDump_part355.json,7500801,46310422,1712.6333436965942
CleanWikiDump_part209.json,7527457,46587318,1728.660008430481
CleanWikiDump_part256.json,7553391,46863547,1743.9921090602875
CleanWikiDump_part186.json,7579979,47140585,1761.1350626945496
CleanWikiDump_part399.json,7602895,47413606,1777.0976252555847
CleanWikiDump_part266.json,7628460,47690469,1794.2620089054108
CleanWikiDump_part284.json,7655059,47967573,1811.209263086319
CleanWikiDump_part265.json,7681774,48244161,1828.148910522461
CleanWikiDump_part271.json,7712846,48523127,1843.263935804367
CleanWikiDump_part227.json,7739549,48800608,1859.7138891220093
CleanWikiDump_part187.json,7766671,49076642,1876.3154163360596
CleanWikiDump_part211.json,7791886,49358824,1893.3063869476318
CleanWikiDump_part176.json,7818918,49640237,1909.8153920173645
CleanWikiDump_part354.json,7887116,49913073,1926.1353499889374
CleanWikiDump_part215.json,7912964,50194828,1958.3571124076843
CleanWikiDump_part262.json,7938150,50478177,1982.4288024902344
CleanWikiDump_part210.json,7963044,50761828,2009.1825330257416
CleanWikiDump_part313.json,7987075,51043486,2033.0851376056671
CleanWikiDump_part230.json,8010322,51318329,2053.4163002967834
CleanWikiDump_part316.json,8033353,51596536,2075.2125346660614
CleanWikiDump_part193.json,8060024,51877703,2097.359186410904
CleanWikiDump_part312.json,8081379,52160662,2124.1853799819946
CleanWikiDump_part317.json,8108341,52441576,2148.1345403194427
CleanWikiDump_part263.json,8134773,52725191,2165.644407272339
CleanWikiDump_part259.json,8159024,53010299,2185.663059234619
CleanWikiDump_part279.json,8185140,53293252,2206.3458223342896
CleanWikiDump_part217.json,8209393,53580397,2226.0294799804688
CleanWikiDump_part213.json,8239394,53866785,2245.3934597969055
CleanWikiDump_part164.json,8265552,54152515,2263.022028684616
CleanWikiDump_part270.json,8293067,54440457,2280.7908697128296
CleanWikiDump_part106.json,8318639,54721555,2295.265946865082
CleanWikiDump_part277.json,8342674,55004631,2313.4858071804047
CleanWikiDump_part299.json,8364303,55289294,2334.1433577537537
CleanWikiDump_part221.json,8388226,55581464,2353.869423389435
CleanWikiDump_part285.json,8413812,55870382,2373.03777217865
CleanWikiDump_part323.json,8435281,56155964,2391.7866106033325
CleanWikiDump_part264.json,8460034,56445901,2410.127471923828
CleanWikiDump_part162.json,8486678,56738797,2428.618087053299
CleanWikiDump_part214.json,8512984,57029979,2448.0515315532684
CleanWikiDump_part104.json,8541101,57319252,2466.262272834778
CleanWikiDump_part100.json,8572283,57611986,2485.6379742622375
CleanWikiDump_part302.json,8593510,57897938,2507.3428411483765
CleanWikiDump_part274.json,8617117,58187509,2528.479901790619
CleanWikiDump_part148.json,8641421,58479122,2548.665927171707
CleanWikiDump_part108.json,8670938,58761620,2565.738400220871
CleanWikiDump_part253.json,8697277,59053627,2585.7235922813416
CleanWikiDump_part278.json,8720650,59346137,2605.4570043087006
CleanWikiDump_part281.json,8743459,59640561,2627.651565551758
CleanWikiDump_part289.json,8764842,59936258,2646.2758243083954
CleanWikiDump_part341.json,8827255,60230643,2665.719386577606
CleanWikiDump_part238.json,8851088,60523704,2685.5862200260162
CleanWikiDump_part202.json,8875386,60822602,2707.671367406845
CleanWikiDump_part268.json,8897841,61122578,2728.25567984581
CleanWikiDump_part203.json,8931378,61422915,2749.0913894176483
CleanWikiDump_part252.json,8955156,61720968,2771.6939470767975
CleanWikiDump_part223.json,8978577,62016679,2794.2251255512238
CleanWikiDump_part282.json,9001590,62316243,2817.1084401607513
CleanWikiDump_part229.json,9025157,62612248,2839.653167247772
CleanWikiDump_part267.json,9047910,62911434,2863.433627843857
CleanWikiDump_part153.json,9076535,63213179,2887.182093858719
CleanWikiDump_part232.json,9100031,63513457,2909.5480995178223
CleanWikiDump_part147.json,9124569,63818828,2943.0123422145844
CleanWikiDump_part216.json,9146885,64123806,2975.990650177002
CleanWikiDump_part258.json,9172445,64427515,3006.559656858444
CleanWikiDump_part273.json,9194297,64729164,3039.1436116695404
CleanWikiDump_part180.json,9219171,65030035,3064.7737295627594
CleanWikiDump_part144.json,9249013,65334472,3093.730943441391
CleanWikiDump_part171.json,9278081,65643278,3120.5781013965607
CleanWikiDump_part306.json,9316221,65940008,3146.7544388771057
CleanWikiDump_part250.json,9339909,66247455,3174.591821908951
CleanWikiDump_part260.json,9362152,66551715,3200.647944688797
CleanWikiDump_part251.json,9386454,66859849,3228.5781202316284
CleanWikiDump_part212.json,9411828,67169104,3256.737842321396
CleanWikiDump_part173.json,9434702,67478151,3284.0576615333557
CleanWikiDump_part196.json,9461856,67789030,3312.254348039627
CleanWikiDump_part192.json,9485937,68098305,3340.4916849136353
CleanWikiDump_part119.json,9509628,68408417,3369.342898607254
CleanWikiDump_part183.json,9536376,68721093,3396.7475407123566
CleanWikiDump_part283.json,9558847,69034299,3426.06352519989
CleanWikiDump_part248.json,9579501,69348621,3457.0878801345825
CleanWikiDump_part103.json,9603926,69661581,3489.5513966083527
CleanWikiDump_part170.json,9626820,69979799,3524.644101381302
CleanWikiDump_part257.json,9653052,70294549,3554.0746812820435
CleanWikiDump_part134.json,9675393,70609815,3585.7307119369507
CleanWikiDump_part118.json,9701090,70926283,3620.9074733257294
CleanWikiDump_part092.json,9726363,71246148,3656.5499987602234
CleanWikiDump_part194.json,9750474,71562362,3687.9285740852356
CleanWikiDump_part197.json,9776548,71879710,3724.4999725818634
CleanWikiDump_part178.json,9799959,72195916,3762.97820854187
CleanWikiDump_part163.json,9824885,72512009,3797.634818792343
CleanWikiDump_part184.json,9852480,72827074,3829.5483968257904
CleanWikiDump_part142.json,9887261,73151455,3861.057416200638
CleanWikiDump_part093.json,9912863,73474419,3898.969213962555
CleanWikiDump_part261.json,9939018,73794085,3949.675483942032
CleanWikiDump_part174.json,9965460,74113334,3987.5897920131683
CleanWikiDump_part160.json,9989519,74434142,4014.9946081638336
CleanWikiDump_part249.json,10010909,74755681,4038.765605211258
CleanWikiDump_part167.json,10034297,75075945,4058.2375872135162
CleanWikiDump_part151.json,10058342,75395005,4079.5533316135406
CleanWikiDump_part205.json,10084460,75714557,4097.357113838196
CleanWikiDump_part198.json,10108546,76034750,4115.449490308762
CleanWikiDump_part239.json,10128979,76359254,4133.449515104294
CleanWikiDump_part158.json,10154353,76688387,4150.011657953262
CleanWikiDump_part179.json,10180156,77011427,4165.966433286667
CleanWikiDump_part169.json,10203211,77336590,4183.489499807358
CleanWikiDump_part090.json,10226226,77661675,4200.490128278732
CleanWikiDump_part161.json,10248413,77989295,4217.9001796245575
CleanWikiDump_part201.json,10272506,78316904,4233.88921046257
CleanWikiDump_part154.json,10300242,78646995,4250.800038099289
CleanWikiDump_part141.json,10327112,78976204,4265.4266901016235
CleanWikiDump_part157.json,10351941,79311552,4282.517163515091
CleanWikiDump_part225.json,10379172,79641850,4298.379004955292
CleanWikiDump_part132.json,10400507,79974150,4315.806174278259
CleanWikiDump_part131.json,10422675,80305733,4332.06250667572
CleanWikiDump_part185.json,10444539,80639792,4348.638766050339
CleanWikiDump_part224.json,10469799,80972002,4363.955647468567
CleanWikiDump_part120.json,10492932,81306955,4380.424695968628
CleanWikiDump_part139.json,10519217,81647679,4395.035963773727
CleanWikiDump_part156.json,10540829,81986547,4412.254812002182
CleanWikiDump_part145.json,10573440,82325368,4428.317651987076
CleanWikiDump_part130.json,10595536,82675857,4442.690937280655
CleanWikiDump_part127.json,10619587,83022077,4459.4165761470795
CleanWikiDump_part116.json,10642832,83365139,4476.9702162742615
CleanWikiDump_part081.json,10667070,83714024,4493.4531309604645
CleanWikiDump_part114.json,10689171,84059986,4510.050847291946
CleanWikiDump_part166.json,10711024,84403641,4527.169080495834
CleanWikiDump_part099.json,10733074,84752996,4543.092169284821
CleanWikiDump_part155.json,10757248,85098820,4559.211607933044
CleanWikiDump_part200.json,10778703,85446959,4575.845601081848
CleanWikiDump_part113.json,10801174,85799151,4593.623618841171
CleanWikiDump_part105.json,10823933,86146572,4610.625700712204
CleanWikiDump_part123.json,10846008,86495531,4626.963043212891
CleanWikiDump_part133.json,10869718,86846839,4644.617350816727
CleanWikiDump_part121.json,10892569,87198272,4661.751114368439
CleanWikiDump_part138.json,10915592,87553734,4679.301774978638
CleanWikiDump_part095.json,10939664,87916041,4696.936414003372
CleanWikiDump_part091.json,10963158,88272635,4714.7573046684265
CleanWikiDump_part137.json,10987069,88630730,4731.71733212471
CleanWikiDump_part117.json,11008780,88987121,4749.231214046478
CleanWikiDump_part165.json,11032239,89342504,4766.608293771744
CleanWikiDump_part146.json,11055832,89701396,4785.255170345306
CleanWikiDump_part152.json,11092818,90062507,4802.234743595123
CleanWikiDump_part107.json,11116421,90421991,4820.057865858078
CleanWikiDump_part125.json,11137582,90785877,4835.896550655365
CleanWikiDump_part136.json,11159397,91149461,4853.098126649857
CleanWikiDump_part102.json,11185419,91514345,4871.9730060100555
CleanWikiDump_part115.json,11206769,91882617,4899.192646980286
CleanWikiDump_part096.json,11229868,92255985,4925.106977462769
CleanWikiDump_part122.json,11251148,92626151,4947.043152332306
CleanWikiDump_part086.json,11272890,93006959,4970.067657709122
CleanWikiDump_part168.json,11302023,93370156,4994.245883464813
CleanWikiDump_part058.json,11325138,93743733,5015.713404417038
CleanWikiDump_part126.json,11345402,94123290,5038.937857866287
CleanWikiDump_part140.json,11366941,94494909,5056.561823129654
CleanWikiDump_part094.json,11395195,94875439,5077.200565338135
CleanWikiDump_part135.json,11416891,95254064,5097.5316689014435
CleanWikiDump_part124.json,11438902,95631092,5116.112788915634
CleanWikiDump_part195.json,11460257,96025336,5140.272766590118
CleanWikiDump_part083.json,11486038,96419396,5161.899036645889
CleanWikiDump_part085.json,11508772,96815627,5180.57262301445
CleanWikiDump_part089.json,11532977,97209836,5201.284192323685
CleanWikiDump_part082.json,11552498,97606494,5221.533586740494
CleanWikiDump_part088.json,11584581,98006987,5242.21128320694
CleanWikiDump_part084.json,11613188,98414755,5262.667121887207
CleanWikiDump_part098.json,11635516,98810609,5284.818829536438
CleanWikiDump_part074.json,11659643,99217376,5307.730679035187
CleanWikiDump_part075.json,11683451,99627806,5329.4804899692535
CleanWikiDump_part065.json,11706151,100035826,5351.591226100922
CleanWikiDump_part078.json,11730119,100444968,5375.982077598572
CleanWikiDump_part068.json,11753654,100854699,5398.112459421158
CleanWikiDump_part159.json,11775971,101262239,5419.587718963623
CleanWikiDump_part063.json,11797502,101675190,5444.01124048233
CleanWikiDump_part064.json,11821256,102085319,5468.503426074982
CleanWikiDump_part080.json,11844329,102502470,5489.284445762634
CleanWikiDump_part071.json,11869904,102915437,5512.645991563797
CleanWikiDump_part087.json,11899265,103342353,5533.8647446632385
CleanWikiDump_part072.json,11922099,103768209,5556.952813386917
CleanWikiDump_part070.json,11943961,104194096,5579.837830543518
CleanWikiDump_part066.json,11969571,104627976,5607.0847136974335
CleanWikiDump_part076.json,11989497,105064035,5631.386172294617
CleanWikiDump_part073.json,12012806,105499659,5656.960028171539
CleanWikiDump_part062.json,12037046,105934256,5682.913893699646
CleanWikiDump_part067.json,12060959,106382833,5709.3832013607025
CleanWikiDump_part059.json,12084645,106833789,5737.0884392261505
CleanWikiDump_part069.json,12110392,107288152,5763.5003054142
CleanWikiDump_part054.json,12132688,107750728,5789.463302850723
CleanWikiDump_part079.json,12154485,108226592,5814.576250553131
CleanWikiDump_part060.json,12178696,108695397,5842.525421142578
CleanWikiDump_part028.json,12200672,109174955,5875.722711086273
CleanWikiDump_part053.json,12222856,109652785,5914.1115510463715
CleanWikiDump_part057.json,12247034,110133257,5950.940254688263
CleanWikiDump_part047.json,12270450,110621193,5982.85190653801
CleanWikiDump_part052.json,12296150,111103407,6016.597076416016
CleanWikiDump_part056.json,12318907,111593013,6048.387833356857
CleanWikiDump_part061.json,12344427,112082652,6080.081342220306
CleanWikiDump_part046.json,12370257,112583823,6112.448197603226
CleanWikiDump_part055.json,12392776,113088478,6145.318736791611
CleanWikiDump_part048.json,12416719,113587228,6177.052935600281
CleanWikiDump_part044.json,12443227,114090060,6207.226256847382
CleanWikiDump_part043.json,12466310,114599310,6239.825123786926
CleanWikiDump_part077.json,12487891,115119272,6268.348761081696
CleanWikiDump_part051.json,12513288,115627695,6300.431627750397
CleanWikiDump_part050.json,12546740,116152882,6333.091104030609
CleanWikiDump_part009.json,12566249,116695115,6368.301785469055
CleanWikiDump_part045.json,12592357,117236192,6401.151425361633
CleanWikiDump_part049.json,12618930,117779535,6435.212252855301
CleanWikiDump_part042.json,12643701,118325537,6469.123430013657
CleanWikiDump_part041.json,12669054,118879637,6505.857563495636
CleanWikiDump_part037.json,12700959,119453782,6542.4049298763275
CleanWikiDump_part036.json,12727213,120030379,6576.3711795806885
CleanWikiDump_part034.json,12753851,120622077,6612.190552711487
CleanWikiDump_part038.json,12780047,121216361,6648.867715120316
CleanWikiDump_part040.json,12806627,121815229,6690.642552852631
CleanWikiDump_part039.json,12830117,122416707,6725.967215061188
CleanWikiDump_part033.json,12854136,123025501,6765.134530067444
CleanWikiDump_part035.json,12880669,123637886,6804.725234746933
CleanWikiDump_part031.json,12908036,124262672,6844.917043209076
CleanWikiDump_part030.json,12932950,124908918,6899.637317419052
CleanWikiDump_part027.json,12964292,125552327,6948.503905296326
CleanWikiDump_part032.json,12988353,126205557,6997.27641248703
CleanWikiDump_part029.json,13016505,126890453,7046.253979921341
CleanWikiDump_part026.json,13043677,127575816,7093.86451625824
CleanWikiDump_part025.json,13072741,128278664,7142.816678524017
CleanWikiDump_part022.json,13098090,128995637,7191.434739112854
CleanWikiDump_part021.json,13128016,129721413,7246.728551387787
CleanWikiDump_part024.json,13154238,130458746,7296.992905855179
CleanWikiDump_part023.json,13182646,131234005,7346.870677471161
CleanWikiDump_part018.json,13210221,132016468,7401.768269777298
CleanWikiDump_part019.json,13237216,132804211,7457.251479625702
CleanWikiDump_part020.json,13268694,133614155,7514.931363582611
CleanWikiDump_part015.json,13297692,134420438,7568.040167808533
CleanWikiDump_part016.json,13334318,135291160,7631.873203277588
CleanWikiDump_part017.json,13371925,136169539,7695.050504922867
CleanWikiDump_part014.json,13400046,137075179,7755.417713403702
CleanWikiDump_part012.json,13431307,138024008,7819.478564023972
CleanWikiDump_part013.json,13463345,138980706,7903.732568502426
CleanWikiDump_part011.json,13502347,139971322,7984.366247653961
CleanWikiDump_part010.json,13535013,140985837,8064.774754285812
CleanWikiDump_part008.json,13566601,142026220,8143.89199256897
CleanWikiDump_part006.json,13605977,143288923,8240.208455562592
CleanWikiDump_part007.json,13643933,144618444,8339.642684459686
CleanWikiDump_part005.json,13690017,146261602,8458.974048614502
CleanWikiDump_part004.json,13743655,148087741,8597.283618211746
CleanWikiDump_part003.json,13792842,150085115,8741.061520576477
CleanWikiDump_part001.json,13853528,152021018,8860.494945764542
CleanWikiDump_part002.json,13907004,154684001,9112.010136604309
CleanWikiDump_part000.json,13973022,159257887,9503.06833577156
